market_id,country_iso3,country_name_zh,index_name,instrument_type,return_type,currency,timezone,latitude,longitude,session_date,open_ts_utc,close_ts_utc,close,source,source_symbol,source_retrieved_at
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-11-29,2024-11-29T08:00:00Z,2024-11-29T14:00:00Z,109.64922790,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-11-29,2024-11-29T15:00:00Z,2024-11-29T21:00:00Z,108.23075884,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-02,2024-12-02T00:00:00Z,2024-12-02T06:00:00Z,107.89217078,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-02,2024-12-02T08:00:00Z,2024-12-02T14:00:00Z,109.98204100,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-02,2024-12-02T15:00:00Z,2024-12-02T21:00:00Z,107.57736087,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-03,2024-12-03T00:00:00Z,2024-12-03T06:00:00Z,106.54087009,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-03,2024-12-03T08:00:00Z,2024-12-03T14:00:00Z,108.44160891,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-03,2024-12-03T15:00:00Z,2024-12-03T21:00:00Z,104.49717436,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-04,2024-12-04T00:00:00Z,2024-12-04T06:00:00Z,106.35912568,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-04,2024-12-04T08:00:00Z,2024-12-04T14:00:00Z,108.66570869,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-04,2024-12-04T15:00:00Z,2024-12-04T21:00:00Z,102.47851158,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-05,2024-12-05T00:00:00Z,2024-12-05T06:00:00Z,107.03144057,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-05,2024-12-05T08:00:00Z,2024-12-05T14:00:00Z,108.15766554,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-05,2024-12-05T15:00:00Z,2024-12-05T21:00:00Z,102.81900524,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-06,2024-12-06T00:00:00Z,2024-12-06T06:00:00Z,109.26545431,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-06,2024-12-06T08:00:00Z,2024-12-06T14:00:00Z,110.53714060,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-06,2024-12-06T15:00:00Z,2024-12-06T21:00:00Z,104.39665068,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-09,2024-12-09T00:00:00Z,2024-12-09T06:00:00Z,109.48371813,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-09,2024-12-09T08:00:00Z,2024-12-09T14:00:00Z,111.09007605,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-09,2024-12-09T15:00:00Z,2024-12-09T21:00:00Z,104.65562001,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-10,2024-12-10T00:00:00Z,2024-12-10T06:00:00Z,109.79465728,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-10,2024-12-10T08:00:00Z,2024-12-10T14:00:00Z,111.12925064,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-10,2024-12-10T15:00:00Z,2024-12-10T21:00:00Z,104.08777197,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-11,2024-12-11T00:00:00Z,2024-12-11T06:00:00Z,108.54621764,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-11,2024-12-11T08:00:00Z,2024-12-11T14:00:00Z,110.23897779,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-11,2024-12-11T15:00:00Z,2024-12-11T21:00:00Z,104.74254640,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-12,2024-12-12T00:00:00Z,2024-12-12T06:00:00Z,106.77072958,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-12,2024-12-12T08:00:00Z,2024-12-12T14:00:00Z,108.74901251,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-12,2024-12-12T15:00:00Z,2024-12-12T21:00:00Z,103.47392014,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-13,2024-12-13T00:00:00Z,2024-12-13T06:00:00Z,108.26303925,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-13,2024-12-13T08:00:00Z,2024-12-13T14:00:00Z,110.09697680,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-13,2024-12-13T15:00:00Z,2024-12-13T21:00:00Z,102.56613633,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-16,2024-12-16T00:00:00Z,2024-12-16T06:00:00Z,109.42512113,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-16,2024-12-16T08:00:00Z,2024-12-16T14:00:00Z,110.92280225,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-16,2024-12-16T15:00:00Z,2024-12-16T21:00:00Z,101.81510210,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-17,2024-12-17T00:00:00Z,2024-12-17T06:00:00Z,108.57990102,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-17,2024-12-17T08:00:00Z,2024-12-17T14:00:00Z,110.81155358,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-17,2024-12-17T15:00:00Z,2024-12-17T21:00:00Z,99.87128374,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-18,2024-12-18T00:00:00Z,2024-12-18T06:00:00Z,109.60339431,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-18,2024-12-18T08:00:00Z,2024-12-18T14:00:00Z,111.62415912,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-18,2024-12-18T15:00:00Z,2024-12-18T21:00:00Z,98.91222343,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-19,2024-12-19T00:00:00Z,2024-12-19T06:00:00Z,107.75409523,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-19,2024-12-19T08:00:00Z,2024-12-19T14:00:00Z,109.62679935,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-19,2024-12-19T15:00:00Z,2024-12-19T21:00:00Z,98.15917289,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-20,2024-12-20T00:00:00Z,2024-12-20T06:00:00Z,108.42896632,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-20,2024-12-20T08:00:00Z,2024-12-20T14:00:00Z,110.29348632,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-20,2024-12-20T15:00:00Z,2024-12-20T21:00:00Z,97.45933082,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-23,2024-12-23T00:00:00Z,2024-12-23T06:00:00Z,106.83446311,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-23,2024-12-23T08:00:00Z,2024-12-23T14:00:00Z,109.30016709,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-23,2024-12-23T15:00:00Z,2024-12-23T21:00:00Z,97.62960504,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-24,2024-12-24T00:00:00Z,2024-12-24T06:00:00Z,106.92525685,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-24,2024-12-24T08:00:00Z,2024-12-24T14:00:00Z,109.12590678,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-24,2024-12-24T15:00:00Z,2024-12-24T21:00:00Z,96.59579085,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-25,2024-12-25T00:00:00Z,2024-12-25T06:00:00Z,106.42767402,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-25,2024-12-25T08:00:00Z,2024-12-25T14:00:00Z,110.09695977,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-25,2024-12-25T15:00:00Z,2024-12-25T21:00:00Z,96.29795448,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-26,2024-12-26T00:00:00Z,2024-12-26T06:00:00Z,107.22265862,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-26,2024-12-26T08:00:00Z,2024-12-26T14:00:00Z,110.75764870,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-26,2024-12-26T15:00:00Z,2024-12-26T21:00:00Z,95.65319192,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-27,2024-12-27T00:00:00Z,2024-12-27T06:00:00Z,106.32997219,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-27,2024-12-27T08:00:00Z,2024-12-27T14:00:00Z,111.14367633,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-27,2024-12-27T15:00:00Z,2024-12-27T21:00:00Z,98.46065251,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-30,2024-12-30T00:00:00Z,2024-12-30T06:00:00Z,105.37133820,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-30,2024-12-30T08:00:00Z,2024-12-30T14:00:00Z,110.55105573,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-30,2024-12-30T15:00:00Z,2024-12-30T21:00:00Z,98.53317307,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-12-31,2024-12-31T00:00:00Z,2024-12-31T06:00:00Z,104.51359992,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-12-31,2024-12-31T08:00:00Z,2024-12-31T14:00:00Z,109.57550159,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-12-31,2024-12-31T15:00:00Z,2024-12-31T21:00:00Z,97.78340332,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-01,2025-01-01T00:00:00Z,2025-01-01T06:00:00Z,105.85686292,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-01,2025-01-01T08:00:00Z,2025-01-01T14:00:00Z,110.59260842,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-01,2025-01-01T15:00:00Z,2025-01-01T21:00:00Z,97.39653636,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-02,2025-01-02T00:00:00Z,2025-01-02T06:00:00Z,107.51605631,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-02,2025-01-02T08:00:00Z,2025-01-02T14:00:00Z,111.10441716,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-02,2025-01-02T15:00:00Z,2025-01-02T21:00:00Z,96.74357857,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-03,2025-01-03T00:00:00Z,2025-01-03T06:00:00Z,107.11847101,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-03,2025-01-03T08:00:00Z,2025-01-03T14:00:00Z,110.89110261,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-03,2025-01-03T15:00:00Z,2025-01-03T21:00:00Z,95.24908118,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-06,2025-01-06T00:00:00Z,2025-01-06T06:00:00Z,106.63939931,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-06,2025-01-06T08:00:00Z,2025-01-06T14:00:00Z,111.22331124,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-06,2025-01-06T15:00:00Z,2025-01-06T21:00:00Z,94.66296034,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-07,2025-01-07T00:00:00Z,2025-01-07T06:00:00Z,107.85720071,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-07,2025-01-07T08:00:00Z,2025-01-07T14:00:00Z,112.18559960,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-07,2025-01-07T15:00:00Z,2025-01-07T21:00:00Z,95.19712421,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-08,2025-01-08T00:00:00Z,2025-01-08T06:00:00Z,108.53704160,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-08,2025-01-08T08:00:00Z,2025-01-08T14:00:00Z,112.41721010,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-08,2025-01-08T15:00:00Z,2025-01-08T21:00:00Z,94.73542481,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-09,2025-01-09T00:00:00Z,2025-01-09T06:00:00Z,109.10706744,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-09,2025-01-09T08:00:00Z,2025-01-09T14:00:00Z,113.05870717,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-09,2025-01-09T15:00:00Z,2025-01-09T21:00:00Z,93.95589996,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-10,2025-01-10T00:00:00Z,2025-01-10T06:00:00Z,108.44507822,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-10,2025-01-10T08:00:00Z,2025-01-10T14:00:00Z,111.70310004,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-10,2025-01-10T15:00:00Z,2025-01-10T21:00:00Z,93.54919922,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-13,2025-01-13T00:00:00Z,2025-01-13T06:00:00Z,108.14578624,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-13,2025-01-13T08:00:00Z,2025-01-13T14:00:00Z,110.85964450,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-13,2025-01-13T15:00:00Z,2025-01-13T21:00:00Z,94.95724542,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-14,2025-01-14T00:00:00Z,2025-01-14T06:00:00Z,109.39201187,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-14,2025-01-14T08:00:00Z,2025-01-14T14:00:00Z,112.18217594,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-14,2025-01-14T15:00:00Z,2025-01-14T21:00:00Z,94.78025344,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-15,2025-01-15T00:00:00Z,2025-01-15T06:00:00Z,110.48247799,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-15,2025-01-15T08:00:00Z,2025-01-15T14:00:00Z,113.15551319,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-15,2025-01-15T15:00:00Z,2025-01-15T21:00:00Z,96.04273945,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2025-01-16,2025-01-16T00:00:00Z,2025-01-16T06:00:00Z,109.35355679,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2025-01-16,2025-01-16T08:00:00Z,2025-01-16T14:00:00Z,112.43870315,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2025-01-16,2025-01-16T15:00:00Z,2025-01-16T21:00:00Z,95.12246601,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
