parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash
PARAM-057,MOD-012,FORM-012,motion.reroot,主体切换,动画参数,number,ms,380,380,380,,,,,220,520,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:58 and EEI/config/ui/motion-tokens.json::durations_ms.reroot; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:58; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.reroot,380,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:8b34210020be77597b147653ee0da9aec5f86936a9c331691f0a9fe712b9cc50
PARAM-058,MOD-012,FORM-012,motion.full_relayout_max,全布局最大时长,动画参数,number,ms,480,480,480,,,,,260,700,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:59 and EEI/config/ui/motion-tokens.json::durations_ms.full_relayout_max; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:59; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.full_relayout_max,480,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:c8195e702af1cbe448d9393aff00a24ac0ca05440e2330fdda928f11cf3ed36b
PARAM-059,MOD-012,FORM-012,calibration.cadence_days,校准周期,治理,number,days,14,14,14,,,,,14,14,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:60; legacy validation=const 14; live_preview=False; refresh=scheduler,EXTRACTED: calibration cadence 14 days with auto_activate=false,step=0; validation=const 14,EEI/data/parameter_catalog.csv:60; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=calibration.cadence_days::default_value,14,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:3c525e3d02ed1369cfca262526d0fbab8b9bb04f8be65f42bbcc434f14f46097
PARAM-060,MOD-012,FORM-012,calibration.auto_activate,校准建议自动激活,治理,boolean,boolean,False,False,False,,,,,False,False,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:61; legacy validation=must be false; live_preview=False; refresh=calibration,EXTRACTED: calibration cadence 14 days with auto_activate=false,step=0; validation=must be false,EEI/data/parameter_catalog.csv:61; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=calibration.auto_activate::default_value,False,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:52d5584ec5cdd25eb031433cbf801cf957a0acbe3f16c0f2a6dec74b98b9f7c4
PARAM-061,MOD-012,FORM-012,soak.operator_window_seconds,Operator soak 窗口时长,Soak 测试,number,seconds,300,300,300,,,,,30,1800,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:79; legacy validation=schema range; live_preview=False; refresh=soak,EXTRACTED: T1307 operator runner windows checkpoint long-duration soak into bounded child harness runs; 4h evidence exists and 24h evidence remains required as a background evidence task while A202 CI repairs continue,step=30; validation=schema range,EEI/data/parameter_catalog.csv:79; EEI/scripts/run_operator_soak.mjs; EEI/scripts/validate_v5_production_readiness_sync.py; EEI/scripts/validate_operator_soak_evidence.py,EEI/scripts/run_operator_soak.mjs; EEI/Makefile; EEI/artifacts/tests/a209/t1307_operator_soak_4h.json,EEI/scripts/run_operator_soak.mjs; EEI/artifacts/tests/a209/t1307_operator_soak_readiness.json; EEI/artifacts/tests/a209/t1307_operator_soak_4h.json; EEI/artifacts/tests/a209/t1307_operator_soak_evidence_validation.json; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,operator-soak@1,2026-06-22,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=soak.operator_window_seconds::default_value,300,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:6cd2104fa68659d9cb8f90968fc4cd816030adede3c5f58dea6a55e778db68c3
PARAM-062,MOD-012,FORM-012,a202.review_packet_required_gate_count,A202 审查包必需门禁数,证据与清权门禁,number,count,7,7,7,,,,,7,7,deterministic_config_lookup,"EXTRACTED from EEI/scripts/validate_a202_operator_review_packet.py REQUIRED_GATE_IDS; A202 cannot close without all listed gates; A206 gate is present while source-license, passage-level, owner, legal and A209 gates remain blocking.; EVENT-20260625-022 refreshed the operator review packet hash binding after source_capture_artifact_sha256 drift while preserving required_gate_count=7 and A202 non-closure.",NOT_APPLICABLE: governance contract gate count,step=0; validation=const 7,EEI/scripts/validate_a202_operator_review_packet.py,EEI/artifacts/tests/a202/t1301_operator_review_packet_contract.json; EEI/artifacts/tests/a206/t1304_scheduler_retry_dead_letter_contract.json,EEI/tests/unit/test_official_source_live_capture.py; EEI/scripts/validate_a202_operator_review_packet.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,operator-review-packet@1,2026-06-25,python_ast_tuple_len:EEI/scripts/validate_a202_operator_review_packet.py::REQUIRED_GATE_IDS,7,f3fdd64980ee27ff08fe10c44e2ae3a8dcbc7762,2026-06-22T06:51:10Z,sha256:63936ebcebb602a9f495dcfd5e1c28a8df35737fff024d7133f74c0d2d154bde
PARAM-063,MOD-012,FORM-012,release_decision_bundle.contract_schema_version,A202/A210 签核合同版本,证据与清权门禁,string,schema_version,eei-a202-a210-release-decision-bundle-contract-v1,eei-a202-a210-release-decision-bundle-contract-v1,eei-a202-a210-release-decision-bundle-contract-v1,,,,,,,deterministic_config_lookup,EXTRACTED from EEI/scripts/validate_release_decision_bundle.py CONTRACT_SCHEMA_VERSION; signed decision completion remains separate from release_ready until A209 and release-manager activation are satisfied; signed passage reviews must cover Golden Vertical candidate source anchors from EEI/data/golden_vertical_fact_candidates.json; release-manager READY validation must still verify A202/A026/A027/A209/A210 gate artifacts.; EVENT-20260625-022 refreshed the A202/A210 release-decision bundle artifact after A202 packet freshness repair; schema version and readiness policy are unchanged.,NOT_APPLICABLE: governance contract schema version and candidate-source-anchor coverage rule,validation=const schema version; validation=candidate source anchors covered before signed bundle validation; validation=release-manager READY derives from gate artifacts,EEI/scripts/validate_release_decision_bundle.py; EEI/scripts/validate_release_manager_activation.py,EEI/data/golden_vertical_fact_candidates.json; EEI/tests/fixtures/release_decision_bundle/a202_a210_release_decision_bundle_template.json; EEI/artifacts/tests/a202/t1301_a202_a210_release_decision_bundle_contract.json; EEI/artifacts/tests/a205/t1303_release_manager_activation_preflight.json,EEI/tests/unit/test_release_decision_bundle.py; EEI/tests/unit/test_release_manager_activation.py; EEI/scripts/validate_release_decision_bundle.py; EEI/scripts/validate_release_manager_activation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,release-decision-bundle@1,2026-06-25,python_ast_assignment:EEI/scripts/validate_release_decision_bundle.py::CONTRACT_SCHEMA_VERSION,eei-a202-a210-release-decision-bundle-contract-v1,2a782b36247409f2469e62db768abf6ebba5239f,2026-06-23T16:08:30Z,sha256:c0d3bbc4dd8a14a6e928770c657883bec5a2df326e60518a1d1e0f3e5be05dd8
PARAM-064,MOD-012,FORM-012,gold_quality.entity_min_cases,实体解析 gold 最少样本,证据与质量门禁,number,count,50,50,50,,,,,50,10000,python_ast_assignment,EXTRACTED from EEI/scripts/validate_gold_quality_evaluation.py ENTITY_MIN_CASES; A026/T904 cannot close below required sample count; T904 intake template exposes the same unchanged threshold for operator-filled production labels.,NOT_APPLICABLE: governance quality-gate threshold,step=1; validation=const 50; validation=intake template threshold drift check,EEI/scripts/validate_gold_quality_evaluation.py,EEI/tests/fixtures/gold_quality/golden_vertical_gold_labels_sample.json; EEI/artifacts/tests/a026/t904_a026_a027_production_gold_label_intake_template.json; EEI/artifacts/tests/a026/t904_entity_resolution_gold_evaluation_contract.json,EEI/tests/unit/test_gold_quality_evaluation.py; EEI/scripts/validate_gold_quality_evaluation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,gold-quality-evaluation@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_gold_quality_evaluation.py::ENTITY_MIN_CASES,50,b95dcd990376fa1e33e874955707991461cfb4ba,2026-06-23T16:36:30Z,sha256:28d65a9add70be6a6d1b7b888c36fd4e67617a16a5349a782c45670be0c12516
PARAM-065,MOD-012,FORM-012,gold_quality.entity_min_precision,实体解析 gold 精确率门槛,证据与质量门禁,number,ratio,0.95,0.95,0.95,,,,,0.5,1.0,python_ast_assignment,EXTRACTED from EEI/scripts/validate_gold_quality_evaluation.py ENTITY_MIN_PRECISION; A026/T904 cannot close below 95 percent precision.,NOT_APPLICABLE: governance quality-gate threshold,step=0.01; validation=const 0.95,EEI/scripts/validate_gold_quality_evaluation.py,EEI/tests/fixtures/gold_quality/golden_vertical_gold_labels_sample.json; EEI/artifacts/tests/a026/t904_entity_resolution_gold_evaluation_contract.json,EEI/tests/unit/test_gold_quality_evaluation.py; EEI/scripts/validate_gold_quality_evaluation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,gold-quality-evaluation@1,2026-06-22,python_ast_assignment:EEI/scripts/validate_gold_quality_evaluation.py::ENTITY_MIN_PRECISION,0.95,0e0967c29aa8b5d97544712ef32fe4d73f62ced4,2026-06-22T10:10:10Z,sha256:c5cc9c84f98eccd807f77276e6508e665d7e7db02e8fd448762a2c3236763426
PARAM-066,MOD-012,FORM-012,gold_quality.relationship_min_cases,关系抽取 gold 最少样本,证据与质量门禁,number,count,100,100,100,,,,,100,10000,python_ast_assignment,EXTRACTED from EEI/scripts/validate_gold_quality_evaluation.py RELATIONSHIP_MIN_CASES; A027/T904 cannot close below required sample count.,NOT_APPLICABLE: governance quality-gate threshold,step=1; validation=const 100,EEI/scripts/validate_gold_quality_evaluation.py,EEI/tests/fixtures/gold_quality/golden_vertical_gold_labels_sample.json; EEI/artifacts/tests/a027/t904_relationship_gold_evaluation_contract.json,EEI/tests/unit/test_gold_quality_evaluation.py; EEI/scripts/validate_gold_quality_evaluation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,gold-quality-evaluation@1,2026-06-22,python_ast_assignment:EEI/scripts/validate_gold_quality_evaluation.py::RELATIONSHIP_MIN_CASES,100,0e0967c29aa8b5d97544712ef32fe4d73f62ced4,2026-06-22T10:10:10Z,sha256:d37c2d6612af485653112509aa9a8e29cbd9e048ea657a27260ffacbfca85dfb
PARAM-067,MOD-012,FORM-012,gold_quality.relationship_min_precision,关系抽取 gold 精确率门槛,证据与质量门禁,number,ratio,0.9,0.9,0.9,,,,,0.5,1.0,python_ast_assignment,EXTRACTED from EEI/scripts/validate_gold_quality_evaluation.py RELATIONSHIP_MIN_PRECISION; A027/T904 cannot close below 90 percent precision.,NOT_APPLICABLE: governance quality-gate threshold,step=0.01; validation=const 0.90,EEI/scripts/validate_gold_quality_evaluation.py,EEI/tests/fixtures/gold_quality/golden_vertical_gold_labels_sample.json; EEI/artifacts/tests/a027/t904_relationship_gold_evaluation_contract.json,EEI/tests/unit/test_gold_quality_evaluation.py; EEI/scripts/validate_gold_quality_evaluation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,gold-quality-evaluation@1,2026-06-22,python_ast_assignment:EEI/scripts/validate_gold_quality_evaluation.py::RELATIONSHIP_MIN_PRECISION,0.9,0e0967c29aa8b5d97544712ef32fe4d73f62ced4,2026-06-22T10:10:10Z,sha256:def2de5c28e97b7250112d45999c963621487254fbfa905860ce9e5210881338
PARAM-068,MOD-012,FORM-012,gold_quality.source_coverage_min,Gold 证据来源覆盖门槛,证据与质量门禁,number,ratio,1.0,1.0,1.0,,,,,0.5,1.0,python_ast_assignment,EXTRACTED from EEI/scripts/validate_gold_quality_evaluation.py SOURCE_COVERAGE_MIN; every gold evaluation row must report full required source coverage.,NOT_APPLICABLE: governance quality-gate threshold,step=0.01; validation=const 1.0,EEI/scripts/validate_gold_quality_evaluation.py,EEI/tests/fixtures/gold_quality/golden_vertical_gold_labels_sample.json; EEI/artifacts/tests/a026/t904_entity_resolution_gold_evaluation_contract.json; EEI/artifacts/tests/a027/t904_relationship_gold_evaluation_contract.json,EEI/tests/unit/test_gold_quality_evaluation.py; EEI/scripts/validate_gold_quality_evaluation.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,gold-quality-evaluation@1,2026-06-22,python_ast_assignment:EEI/scripts/validate_gold_quality_evaluation.py::SOURCE_COVERAGE_MIN,1.0,0e0967c29aa8b5d97544712ef32fe4d73f62ced4,2026-06-22T10:10:10Z,sha256:fd77bf51d97a1198d41fdf769fbfcaa25cb20d304c3350363d06c860a3b850ff
PARAM-069,MOD-012,FORM-012,soak.watchdog_interval_seconds,A209 watchdog 轮询间隔,Soak 测试,number,seconds,300,300,300,,,,,60,1800,python_ast_assignment,EXTRACTED from EEI/scripts/watch_operator_soak.py DEFAULT_INTERVAL_SECONDS; detached watchdog polls A209 every 300 seconds and does not close A209.,NOT_APPLICABLE: operational watchdog cadence,step=60; validation=const 300,EEI/scripts/watch_operator_soak.py; EEI/scripts/record_operator_soak_heartbeat.py,EEI/Makefile; EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json,EEI/tests/unit/test_operator_soak_evidence.py; EEI/scripts/record_operator_soak_heartbeat.py,active,EXTRACTED,,operator-soak-watchdog@1,2026-06-24,python_ast_assignment:EEI/scripts/watch_operator_soak.py::DEFAULT_INTERVAL_SECONDS,300,a00a9ed8e1d9712af2f33da8d65afbdf652b7b22,2026-06-23T15:45:00Z,sha256:83dc4c66560b47a741b5330fb187eb7b7213d16e301c851007682a15a63aa449
PARAM-070,MOD-012,FORM-012,soak.watchdog_stale_after_seconds,A209 watchdog stale 判定窗口,Soak 测试,number,seconds,900,900,900,,,,,300,3600,python_ast_assignment,EXTRACTED from EEI/scripts/watch_operator_soak.py DEFAULT_STALE_AFTER_SECONDS; stale live PIDs require operator intervention and are not killed or replaced by the watchdog; EVENT-20260627-003 makes the heartbeat consume watchdog stale observations instead of reporting stale live checkpoints as normal running.,NOT_APPLICABLE: operational watchdog stale threshold,step=300; validation=const 900; validation=heartbeat stale observation maps to intervention,EEI/scripts/watch_operator_soak.py; EEI/scripts/record_operator_soak_heartbeat.py,EEI/Makefile; EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json; EVENT-20260627-003 live heartbeat probe summary,EEI/tests/unit/test_operator_soak_evidence.py; EEI/scripts/record_operator_soak_heartbeat.py,active,EXTRACTED,,operator-soak-watchdog@1,2026-06-27,python_ast_assignment:EEI/scripts/watch_operator_soak.py::DEFAULT_STALE_AFTER_SECONDS,900,a00a9ed8e1d9712af2f33da8d65afbdf652b7b22,2026-06-23T15:45:00Z,sha256:241cd467ad6948da84be99d77e036b2128f088f3ecfb38f2b866f2c77d0d9d92
PARAM-071,MOD-012,FORM-012,soak.background_heartbeat_schema_version,A209 background heartbeat schema,证据与质量门禁,string,schema_version,eei-a209-operator-soak-background-heartbeat-v1,eei-a209-operator-soak-background-heartbeat-v1,eei-a209-operator-soak-background-heartbeat-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/record_operator_soak_heartbeat.py HEARTBEAT_SCHEMA_VERSION; repository-local heartbeat is point-in-time background progress evidence only and keeps A209 IN_PROGRESS; release-manager preflight consumes it as counts_as_release_ready=false context; EVENT-20260627-003 adds watchdog_observation_status fields without changing the schema_version or release-closure policy.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=release-manager heartbeat context remains non-closure; validation=watchdog stale observation stays non-release-ready,EEI/scripts/record_operator_soak_heartbeat.py; EEI/scripts/validate_release_manager_activation.py,EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json; EEI/artifacts/tests/a205/t1303_release_manager_activation_preflight.json; EVENT-20260627-003 live heartbeat probe summary,EEI/tests/unit/test_operator_soak_evidence.py; EEI/tests/unit/test_release_manager_activation.py; EEI/scripts/record_operator_soak_heartbeat.py,active,EXTRACTED,,operator-soak-heartbeat@1,2026-06-27,python_ast_assignment:EEI/scripts/record_operator_soak_heartbeat.py::HEARTBEAT_SCHEMA_VERSION,eei-a209-operator-soak-background-heartbeat-v1,a00a9ed8e1d9712af2f33da8d65afbdf652b7b22,2026-06-23T15:45:00Z,sha256:a5ce61a6d41742a79a0860c3f82b1e2e525b72c86afaae5062a94108a6bb8951
PARAM-072,MOD-012,FORM-012,brand_clearance.intake_schema_version,A210 清权 intake schema,证据与清权门禁,string,schema_version,eei-a210-brand-clearance-intake-v1,eei-a210-brand-clearance-intake-v1,eei-a210-brand-clearance-intake-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_brand_clearance.py INTAKE_SCHEMA_VERSION; A210 intake template is non-closure evidence until signed bundle validation passes.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version,EEI/scripts/validate_brand_clearance.py,EEI/artifacts/tests/a210/t1309_brand_clearance_intake_template.json; EEI/config/brand_policy.yaml,EEI/tests/unit/test_brand_clearance.py; EEI/scripts/validate_brand_clearance.py,active,EXTRACTED,,brand-clearance-intake@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_brand_clearance.py::INTAKE_SCHEMA_VERSION,eei-a210-brand-clearance-intake-v1,1801def5b13e7ba1b16105869274750dcb31e75b,2026-06-23T17:33:30Z,sha256:0c484f831c5e250ea8e7273bf39266ff7b147a2b48395c15b0258d4c0c939cc0
PARAM-073,MOD-012,FORM-012,brand_clearance.required_trademark_jurisdictions,A210 必查商标司法辖区,证据与清权门禁,string_set,set,AU|CN|EU|UK|US,AU|CN|EU|UK|US,AU|CN|EU|UK|US,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_brand_clearance.py REQUIRED_TRADEMARK_JURISDICTIONS; signed A210 bundle must cover all listed jurisdictions before closure.,NOT_APPLICABLE: governance clearance coverage contract,validation=const set AU|CN|EU|UK|US,EEI/scripts/validate_brand_clearance.py,EEI/artifacts/tests/a210/t1309_brand_clearance_intake_template.json; EEI/config/brand_policy.yaml,EEI/tests/unit/test_brand_clearance.py; EEI/scripts/validate_brand_clearance.py,active,EXTRACTED,,brand-clearance-intake@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_brand_clearance.py::REQUIRED_TRADEMARK_JURISDICTIONS,AU|CN|EU|UK|US,1801def5b13e7ba1b16105869274750dcb31e75b,2026-06-23T17:33:30Z,sha256:75183810c7b8f509d8a301c68e2a8a0bbef509f17b6bfeca45fef8caf51ea08a
PARAM-074,MOD-012,FORM-012,brand_clearance.required_market_surfaces,A210 必查市场搜索面,证据与清权门禁,string_set,set,app_store|company_name|domain|github|npm|pypi|social_handle,app_store|company_name|domain|github|npm|pypi|social_handle,app_store|company_name|domain|github|npm|pypi|social_handle,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_brand_clearance.py REQUIRED_SURFACES; signed A210 bundle must cover all listed market surfaces before closure.,NOT_APPLICABLE: governance clearance coverage contract,validation=const set app_store|company_name|domain|github|npm|pypi|social_handle,EEI/scripts/validate_brand_clearance.py,EEI/artifacts/tests/a210/t1309_brand_clearance_intake_template.json; EEI/config/brand_policy.yaml,EEI/tests/unit/test_brand_clearance.py; EEI/scripts/validate_brand_clearance.py,active,EXTRACTED,,brand-clearance-intake@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_brand_clearance.py::REQUIRED_SURFACES,app_store|company_name|domain|github|npm|pypi|social_handle,1801def5b13e7ba1b16105869274750dcb31e75b,2026-06-23T17:33:30Z,sha256:ca5ddd76f8ece1dcc82719a09992a722437deb6baeb58ab260c2952fc534089c
PARAM-075,MOD-012,FORM-012,brand_clearance.signed_clearance_statuses,A210 可接受签核状态,证据与清权门禁,string_set,set,CLEARED|RISK_WAIVER_ACCEPTED,CLEARED|RISK_WAIVER_ACCEPTED,CLEARED|RISK_WAIVER_ACCEPTED,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_brand_clearance.py SIGNED_CLEARANCE_STATUSES; signed A210 bundle accepts only cleared or risk-waived decisions.,NOT_APPLICABLE: governance clearance decision contract,validation=const set CLEARED|RISK_WAIVER_ACCEPTED,EEI/scripts/validate_brand_clearance.py,EEI/artifacts/tests/a210/t1309_brand_clearance_intake_template.json; EEI/config/brand_policy.yaml,EEI/tests/unit/test_brand_clearance.py; EEI/scripts/validate_brand_clearance.py,active,EXTRACTED,,brand-clearance-intake@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_brand_clearance.py::SIGNED_CLEARANCE_STATUSES,CLEARED|RISK_WAIVER_ACCEPTED,1801def5b13e7ba1b16105869274750dcb31e75b,2026-06-23T17:33:30Z,sha256:208c9fa0d5154a398077990ec4b05a47c69ea951a634157361060001741087c5
PARAM-076,MOD-012,FORM-012,release_decision_intake.schema_version,A202 发布签核 intake schema,证据与清权门禁,string,schema_version,eei-a202-release-decision-intake-v1,eei-a202-release-decision-intake-v1,eei-a202-release-decision-intake-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_release_decision_bundle.py INTAKE_SCHEMA_VERSION; A202 intake template captures source-license passage-level owner and legal review fields but remains non-closure until signed intake validation passes.; EVENT-20260625-022 refreshed the A202 release-decision intake template after packet freshness repair; template-only remains non-clearance.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=template-only counts as non-clearance; validation=signed intake remains release_ready=false until external gates,EEI/scripts/validate_release_decision_bundle.py,EEI/artifacts/tests/a202/t1301_a202_release_decision_intake_template.json; EEI/data/golden_vertical_fact_candidates.json,EEI/tests/unit/test_release_decision_bundle.py; EEI/scripts/validate_release_decision_bundle.py,active,EXTRACTED,,release-decision-intake@1,2026-06-25,python_ast_assignment:EEI/scripts/validate_release_decision_bundle.py::INTAKE_SCHEMA_VERSION,eei-a202-release-decision-intake-v1,8add321f1d311751ceb62cf12c703f74895d3529,2026-06-23T17:56:25Z,sha256:f4c04dbbfbd53bcd2ddbab37ef8d08e15c0194d0f735de23dfe19f41a78d28d7
PARAM-077,MOD-012,FORM-012,production_api.release_preflight_schema_version,A203 生产 API release preflight schema,证据与质量门禁,string,schema_version,eei-t1302-a203-production-api-release-preflight-v1,eei-t1302-a203-production-api-release-preflight-v1,eei-t1302-a203-production-api-release-preflight-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_production_api_release_preflight.py SCHEMA_VERSION; A203 release readiness remains blocked until A202 publication clearance A204/A205 activation and A209 24h operator soak are real and current.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=default repo state blocked; validation=all-gates fixture ready only when external gates true,EEI/scripts/validate_production_api_release_preflight.py,EEI/artifacts/tests/a203/t1302_production_api_release_preflight.json; EEI/artifacts/tests/a203/t1302_production_api_graph_scoring_contract.json,EEI/tests/unit/test_production_api_release_preflight.py; EEI/scripts/validate_production_api_release_preflight.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,production-api-release-preflight@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_production_api_release_preflight.py::SCHEMA_VERSION,eei-t1302-a203-production-api-release-preflight-v1,163a546788533f5437c6b598dc67f88c91beb984,2026-06-23T18:52:00Z,sha256:d65ebb5219ad73ed678469e96ea81a275f7ad42739c989d0f2e1551becbf4333
PARAM-078,MOD-012,FORM-012,mvp_release_gate.preflight_schema_version,MVP release gate preflight schema,证据与质量门禁,string,schema_version,eei-t1303-mvp-release-gate-preflight-v1,eei-t1303-mvp-release-gate-preflight-v1,eei-t1303-mvp-release-gate-preflight-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/validate_mvp_release_gate.py SCHEMA_VERSION; final MVP release gate aggregates A202 A203 A204/A205 A209 A210 A026 and A027 without converting fixtures templates or heartbeat progress into clearance.; EVENT-20260627-002 refreshed dependent A202/A205 release evidence hashes after A210 source-boundary sync while keeping release_ready=false.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=default repo state blocked; validation=all-gates fixture ready only when every required external gate is true,EEI/scripts/validate_mvp_release_gate.py,EEI/artifacts/tests/a205/t1303_mvp_release_gate_preflight.json; EEI/artifacts/tests/a202/t1301_a202_a210_release_decision_bundle_contract.json; EEI/artifacts/tests/a203/t1302_production_api_release_preflight.json; EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json,EEI/tests/unit/test_mvp_release_gate.py; EEI/scripts/validate_mvp_release_gate.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,mvp-release-gate-preflight@1,2026-06-24,python_ast_assignment:EEI/scripts/validate_mvp_release_gate.py::SCHEMA_VERSION,eei-t1303-mvp-release-gate-preflight-v1,5ed9521940449d25e297368b02308d5dbca9de98,2026-06-23T19:43:25Z,sha256:08e1cdb7e14b4d193e9a6fda637328838ad2d8e748fa368e78b0670a19b3d265
PARAM-079,MOD-012,FORM-012,soak.finalization_preflight_schema_version,A209 finalization preflight schema,证据与质量门禁,string,schema_version,eei-a209-operator-soak-finalization-preflight-v1,eei-a209-operator-soak-finalization-preflight-v1,eei-a209-operator-soak-finalization-preflight-v1,,,,,,,python_ast_assignment,EXTRACTED from EEI/scripts/finalize_operator_soak_evidence.py SCHEMA_VERSION; finalization preflight converts current heartbeat and evidence-validation state into an operator decision artifact without closing A209.; EVENT-20260625-022 refreshed A209 finalization preflight at 190/288 PASS with downstream release-gate refresh still blocked.,NOT_APPLICABLE: governance artifact schema version,validation=const schema version; validation=partial 24h evidence blocks downstream refresh; validation=288/288 plus evidence-ready allows release-gate regeneration only,EEI/scripts/finalize_operator_soak_evidence.py,EEI/artifacts/tests/a209/t1307_operator_soak_background_progress.json; EEI/artifacts/tests/a209/t1307_operator_soak_evidence_validation.json; EEI/artifacts/tests/a209/t1307_operator_soak_finalization_preflight.json,EEI/tests/unit/test_operator_soak_finalization.py; EEI/scripts/finalize_operator_soak_evidence.py; EEI/scripts/validate_v5_production_readiness_sync.py,active,EXTRACTED,,operator-soak-finalization@1,2026-06-25,python_ast_assignment:EEI/scripts/finalize_operator_soak_evidence.py::SCHEMA_VERSION,eei-a209-operator-soak-finalization-preflight-v1,f10765e4d936e15f9d0850b172898d334767bf82,2026-06-23T20:12:10Z,sha256:8d0fe8edff51025ad7b70a254f43a92a51941f18aaa5cdcbb16aa0b601a4abb5
