symbol,market,source,source_path,cache_path,metadata_path,asset_class,tradability,currency,timezone,quality_score,quality_grade,quality_warnings,gap_ratio,max_abs_daily_return,bars,start,end
ADBE,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/ADBE.csv,data_cache_seed_yahoo_220_public/US_STOCK/ADBE.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3220322713235459,10029,1986-08-13,2026-06-04
AMAT,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/AMAT.csv,data_cache_seed_yahoo_220_public/US_STOCK/AMAT.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2563295874143001,11649,1980-03-17,2026-06-04
AMD,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/AMD.csv,data_cache_seed_yahoo_220_public/US_STOCK/AMD.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.5229008335186689,11649,1980-03-17,2026-06-04
AMZN,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/AMZN.csv,data_cache_seed_yahoo_220_public/US_STOCK/AMZN.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3447136193726126,7309,1997-05-15,2026-06-04
AVGO,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/AVGO.csv,data_cache_seed_yahoo_220_public/US_STOCK/AVGO.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2443264394856177,4233,2009-08-06,2026-06-04
BA,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/BA.csv,data_cache_seed_yahoo_220_public/US_STOCK/BA.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2431860537918921,14227,1970-01-02,2026-06-04
BAC,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/BAC.csv,data_cache_seed_yahoo_220_public/US_STOCK/BAC.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.3526904741657455,13435,1973-02-21,2026-06-04
BKNG,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/BKNG.csv,data_cache_seed_yahoo_220_public/US_STOCK/BKNG.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.423302729183677,6837,1999-03-31,2026-06-04
BRK-B,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/BRK-B.csv,data_cache_seed_yahoo_220_public/US_STOCK/BRK-B.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1926406399179328,7566,1996-05-09,2026-06-04
C,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/C.csv,data_cache_seed_yahoo_220_public/US_STOCK/C.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.5782497017830615,12458,1977-01-03,2026-06-04
CAT,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/CAT.csv,data_cache_seed_yahoo_220_public/US_STOCK/CAT.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.216215865525216,14227,1970-01-02,2026-06-04
CMCSA,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/CMCSA.csv,data_cache_seed_yahoo_220_public/US_STOCK/CMCSA.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2452273537379468,11649,1980-03-17,2026-06-04
COIN,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/COIN.csv,data_cache_seed_yahoo_220_public/US_STOCK/COIN.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3111465701986482,1292,2021-04-14,2026-06-04
COP,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/COP.csv,data_cache_seed_yahoo_220_public/US_STOCK/COP.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2521384649403921,11196,1981-12-31,2026-06-04
COST,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/COST.csv,data_cache_seed_yahoo_220_public/US_STOCK/COST.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2349727189735114,10054,1986-07-09,2026-06-04
CSCO,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/CSCO.csv,data_cache_seed_yahoo_220_public/US_STOCK/CSCO.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2438837706550372,9140,1990-02-16,2026-06-04
CVX,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/CVX.csv,data_cache_seed_yahoo_220_public/US_STOCK/CVX.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2274067749691901,14227,1970-01-02,2026-06-04
DE,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/DE.csv,data_cache_seed_yahoo_220_public/US_STOCK/DE.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1659917444892711,13615,1972-06-01,2026-06-04
ENPH,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/ENPH.csv,data_cache_seed_yahoo_220_public/US_STOCK/ENPH.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.4244461993762014,3565,2012-03-30,2026-06-04
FSLR,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/FSLR.csv,data_cache_seed_yahoo_220_public/US_STOCK/FSLR.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.4552513735872288,4915,2006-11-17,2026-06-04
GE,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/GE.csv,data_cache_seed_yahoo_220_public/US_STOCK/GE.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1970310663624002,14227,1970-01-02,2026-06-04
GOOG,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/GOOG.csv,data_cache_seed_yahoo_220_public/US_STOCK/GOOG.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1999155503755663,5483,2004-08-19,2026-06-04
GOOGL,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/GOOGL.csv,data_cache_seed_yahoo_220_public/US_STOCK/GOOGL.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1999153469688761,5483,2004-08-19,2026-06-04
GS,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/GS.csv,data_cache_seed_yahoo_220_public/US_STOCK/GS.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2646783296930588,6814,1999-05-04,2026-06-04
HD,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/HD.csv,data_cache_seed_yahoo_220_public/US_STOCK/HD.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3292873858360554,11266,1981-09-22,2026-06-04
IBM,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/IBM.csv,data_cache_seed_yahoo_220_public/US_STOCK/IBM.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.235185602755003,14227,1970-01-02,2026-06-04
INTC,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/INTC.csv,data_cache_seed_yahoo_220_public/US_STOCK/INTC.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2637812041519449,11649,1980-03-17,2026-06-04
JPM,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/JPM.csv,data_cache_seed_yahoo_220_public/US_STOCK/JPM.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2771926470616462,11649,1980-03-17,2026-06-04
KO,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/KO.csv,data_cache_seed_yahoo_220_public/US_STOCK/KO.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2469137648939959,14227,1970-01-02,2026-06-04
LMT,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/LMT.csv,data_cache_seed_yahoo_220_public/US_STOCK/LMT.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2676057146018198,14226,1970-01-02,2026-06-04
LOW,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/LOW.csv,data_cache_seed_yahoo_220_public/US_STOCK/LOW.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.4130436096753163,11649,1980-03-17,2026-06-04
MA,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/MA.csv,data_cache_seed_yahoo_220_public/US_STOCK/MA.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2084631437484898,5038,2006-05-25,2026-06-04
MCD,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/MCD.csv,data_cache_seed_yahoo_220_public/US_STOCK/MCD.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1942264263280033,14227,1970-01-02,2026-06-04
META,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/META.csv,data_cache_seed_yahoo_220_public/US_STOCK/META.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2961146005113317,3531,2012-05-18,2026-06-04
MSFT,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/MSFT.csv,data_cache_seed_yahoo_220_public/US_STOCK/MSFT.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3011588509184263,10135,1986-03-13,2026-06-04
MU,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/MU.csv,data_cache_seed_yahoo_220_public/US_STOCK/MU.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2524269729925439,10584,1984-06-01,2026-06-04
NEE,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/NEE.csv,data_cache_seed_yahoo_220_public/US_STOCK/NEE.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1692914774745203,13435,1973-02-21,2026-06-04
NFLX,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/NFLX.csv,data_cache_seed_yahoo_220_public/US_STOCK/NFLX.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.4222350731300339,6047,2002-05-23,2026-06-04
NKE,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/NKE.csv,data_cache_seed_yahoo_220_public/US_STOCK/NKE.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1998088700157994,11469,1980-12-02,2026-06-04
NVDA,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/NVDA.csv,data_cache_seed_yahoo_220_public/US_STOCK/NVDA.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.424147426768426,6884,1999-01-22,2026-06-04
ORCL,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/ORCL.csv,data_cache_seed_yahoo_220_public/US_STOCK/ORCL.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.4387109304386825,10136,1986-03-12,2026-06-04
PANW,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/PANW.csv,data_cache_seed_yahoo_220_public/US_STOCK/PANW.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2844109267085455,3488,2012-07-20,2026-06-04
PEP,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/PEP.csv,data_cache_seed_yahoo_220_public/US_STOCK/PEP.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1614363218216792,13615,1972-06-01,2026-06-04
PG,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/PG.csv,data_cache_seed_yahoo_220_public/US_STOCK/PG.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3023586921824666,14227,1970-01-02,2026-06-04
PYPL,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/PYPL.csv,data_cache_seed_yahoo_220_public/US_STOCK/PYPL.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.245904370163977,2746,2015-07-06,2026-06-04
QCOM,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/QCOM.csv,data_cache_seed_yahoo_220_public/US_STOCK/QCOM.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.3871112754920174,8679,1991-12-13,2026-06-04
RTX,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/RTX.csv,data_cache_seed_yahoo_220_public/US_STOCK/RTX.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2613291958477898,14227,1970-01-02,2026-06-04
SBUX,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/SBUX.csv,data_cache_seed_yahoo_220_public/US_STOCK/SBUX.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2828620106811291,8544,1992-06-26,2026-06-04
SCHW,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/SCHW.csv,data_cache_seed_yahoo_220_public/US_STOCK/SCHW.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2613914232951213,9749,1987-09-22,2026-06-04
SHOP,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/SHOP.csv,data_cache_seed_yahoo_220_public/US_STOCK/SHOP.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.5105882389240197,2777,2015-05-20,2026-06-04
SLB,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/SLB.csv,data_cache_seed_yahoo_220_public/US_STOCK/SLB.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2742138235466088,11196,1981-12-31,2026-06-04
SNOW,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/SNOW.csv,data_cache_seed_yahoo_220_public/US_STOCK/SNOW.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.3648294216904835,1436,2020-09-16,2026-06-04
TGT,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/TGT.csv,data_cache_seed_yahoo_220_public/US_STOCK/TGT.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.329608806786549,13435,1973-02-21,2026-06-04
TSLA,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/TSLA.csv,data_cache_seed_yahoo_220_public/US_STOCK/TSLA.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.243950758246163,4008,2010-06-29,2026-06-04
TXN,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/TXN.csv,data_cache_seed_yahoo_220_public/US_STOCK/TXN.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2713756053726607,13615,1972-06-01,2026-06-04
UBER,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/UBER.csv,data_cache_seed_yahoo_220_public/US_STOCK/UBER.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.3825911061438249,1777,2019-05-10,2026-06-04
UNH,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/UNH.csv,data_cache_seed_yahoo_220_public/US_STOCK/UNH.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3475497059268806,10488,1984-10-17,2026-06-04
V,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/V.csv,data_cache_seed_yahoo_220_public/US_STOCK/V.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1499728586269921,4582,2008-03-19,2026-06-04
WFC,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/WFC.csv,data_cache_seed_yahoo_220_public/US_STOCK/WFC.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.3276443677631739,13615,1972-06-01,2026-06-04
XOM,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/XOM.csv,data_cache_seed_yahoo_220_public/US_STOCK/XOM.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2342850672646333,14227,1970-01-02,2026-06-04
