2025-10-13 09:27:04,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-广发量化多因子灵活配置混合A-买入退款,不计收支,500.00,余额宝,退款成功,20251013001080100004270069705862	,	,,
2025-10-13 09:26:51,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-诺安多策略混合C-买入退款,不计收支,1000.00,余额宝,退款成功,20251013001080100004270069704462	,	,,
2025-10-13 09:26:44,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏国证自由现金流ETF联接A-买入退款,不计收支,400.00,余额宝,退款成功,20251013001080100004270069707677	,	,,
2025-10-13 09:26:35,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-富国蓝筹精选股票(QDII)-买入退款,不计收支,500.00,余额宝,退款成功,20251013001080100004270069704162	,	,,
2025-10-13 09:25:22,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-富国蓝筹精选股票(QDII)-买入,不计收支,500.00,余额宝,退款成功,20251013001080012204270040026805	,	,,
2025-10-13 09:08:57,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏国证自由现金流ETF联接A-买入,不计收支,400.00,余额宝,退款成功,20251013001080012204270039979471	,	,,
2025-10-13 09:08:47,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-诺安多策略混合C-买入,不计收支,1000.00,余额宝,退款成功,20251013001080012204270039955868	,	,,
2025-10-13 09:08:37,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-广发量化多因子灵活配置混合A-买入,不计收支,500.00,余额宝,退款成功,20251013001080012204270039986516	,	,,
2025-10-13 09:08:27,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-前海开源沪港深核心资源灵活配置混合C-买入,不计收支,800.00,余额宝,退款成功,20251013001080012204270039975317	,	,,
2025-10-13 09:08:17,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏中证AH经济蓝筹股票指数A-买入,不计收支,400.00,余额宝,退款成功,20251013001080012204270039968974	,	,,
2025-10-13 09:04:54,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中金中证500指数增强A-买入,不计收支,400.00,,退款成功,20251013001080012204270039969595	,	,,
2025-10-13 05:52:23,投资理财,余额宝,acc***@wjasset.com,余额宝-自动转入,不计收支,0.12,账户余额,交易成功,20251013019130101000270068566475	,20251013009130501000270003402074	,,
2025-10-13 03:12:17,投资理财,万家日日薪货币A类,/,余额宝-2025.10.12-收益发放,不计收支,0.01,余额宝,交易成功,20251013395900378271	,	,,
2025-10-12 23:23:28,亲友代付,小呆(**燕),/,亲情卡,支出,11.00,余额宝,交易成功,2025101204200137001069103576	,2025101222001461371444030077	,,
2025-10-12 23:23:10,亲友代付,小呆(**燕),/,亲情卡,支出,10.00,余额宝,交易成功,2025101204200137001068976700	,2025101222001461371445230805	,,
2025-10-12 20:27:46,亲友代付,小呆(**燕),/,亲情卡,支出,0.50,余额宝,交易成功,2025101204200137001069017978	,2025101222001461371446174666	,,
2025-10-12 20:27:02,亲友代付,小呆(**燕),/,亲情卡,支出,6.00,余额宝,交易成功,2025101204200137001068991558	,2025101223001461371441459374	,,
2025-10-12 20:13:03,亲友代付,小呆(**燕),/,亲情卡,支出,38.76,余额宝,交易成功,2025101204200137001068901369	,2025101223001461371443551723	,,
2025-10-12 18:50:57,亲友代付,小呆(**燕),/,亲情卡,支出,14.00,余额宝,交易成功,2025101204200137001068985082	,2025101222001461371446078296	,,
2025-10-12 15:36:06,亲友代付,小呆(**燕),/,亲情卡,支出,12.50,余额宝,交易成功,2025101204200137001068887612	,2025101222001461371434806660	,,
2025-10-12 12:27:02,转账红包,淘宝（中国）软件有限公司,/,淘宝签到提现,收入,0.12,,交易成功,20251012020070011540270098980872	,FP301_7451573997470275	,,
2025-10-12 03:15:30,投资理财,万家日日薪货币A类,/,余额宝-2025.10.11-收益发放,不计收支,0.01,余额宝,交易成功,20251012391323146271	,	,,
2025-10-11 23:21:44,亲友代付,小呆(**燕),/,亲情卡,支出,11.00,余额宝,交易成功,2025101104200137001068771678	,2025101122001161371441011865	,,
2025-10-11 20:31:16,亲友代付,小呆(**燕),/,亲情卡,支出,6.99,余额宝,交易成功,2025101104200137001068719883	,2025101122001161371438432558	,,
2025-10-11 18:36:41,亲友代付,小呆(**燕),/,亲情卡,支出,19.00,余额宝,交易成功,2025101104200137001068517097	,2025101122001461371438710024	,,
2025-10-11 18:32:56,转账红包,耿杰(*杰),182******79,转账,支出,700.00,余额宝,交易成功,20251011200040011100270089857513	,	,,
2025-10-11 17:54:58,转账红包,**燕,/,找人周转支付-转钱,支出,635.00,余额宝,交易成功,20251011020070011560270093969012	,MONEY_TURNOVER_2025101104200237001068578824_63500	,,
2025-10-11 15:41:45,亲友代付,小呆(**燕),/,亲情卡,支出,24.01,余额宝,交易成功,2025101104200137001068485432	,2025101122001461371439918376	,,
2025-10-11 15:41:06,亲友代付,小呆(**燕),/,亲情卡,支出,22.88,余额宝,交易成功,2025101104200137001068446562	,2025101122001461371438928667	,,
2025-10-11 15:40:05,亲友代付,小呆(**燕),/,亲情卡,支出,5.74,余额宝,交易成功,2025101104200137001068537968	,2025101123001461371436302916	,,
2025-10-11 10:36:23,亲友代付,小呆(**燕),/,亲情卡,支出,0.50,余额宝,交易成功,2025101104200137001068386743	,2025101122001461371435483929	,,
2025-10-11 10:22:23,亲友代付,小呆(**燕),/,亲情卡,支出,14.00,余额宝,交易成功,2025101104200137001068399896	,2025101122001461371436329003	,,
2025-10-11 09:07:09,投资理财,余额宝,acc***@wjasset.com,余额宝-自动转入,不计收支,0.14,账户余额,交易成功,20251011019130101000270066997444	,20251011009130501000270002245799	,,
2025-10-11 07:34:14,转账红包,淘宝（中国）软件有限公司,/,淘宝签到提现,收入,0.14,,交易成功,20251011020070011510270088478655	,FP301_7444776488290275	,,
2025-10-11 04:08:21,投资理财,万家日日薪货币A类,/,余额宝-2025.10.10-收益发放,不计收支,0.01,余额宝,交易成功,20251011386182375271	,	,,
2025-10-11 02:41:14,亲友代付,小呆(**燕),/,亲情卡,支出,10.80,余额宝,交易成功,2025101104200137001068320000	,2025101122001461371424049299	,,
2025-10-10 23:33:54,亲友代付,小呆(**燕),/,亲情卡,支出,6.40,余额宝,交易成功,2025101004200137001068389849	,2025101022001461371428600611	,,
2025-10-10 22:11:54,亲友代付,小呆(**燕),/,亲情卡,支出,7.00,余额宝,交易成功,2025101004200137001068242263	,2025101022001461371432817770	,,
2025-10-10 18:38:06,亲友代付,小呆(**燕),/,亲情卡,支出,30.00,余额宝,交易成功,2025101004200137001068280501	,2025101022001461371432521643	,,
2025-10-10 17:39:16,亲友代付,小呆(**燕),/,亲情卡,支出,0.01,余额宝,交易成功,2025101004200137001068145857	,2025101022001161371434466742	,,
2025-10-10 17:24:04,亲友代付,小呆(**燕),/,亲情卡,支出,18.00,余额宝,交易成功,2025101004200137001068220483	,2025101022001461371428390816	,,
2025-10-10 16:40:30,亲友代付,小呆(**燕),/,亲情卡,支出,29.90,余额宝,交易成功,2025101004200137001068021104	,2025101023001461371428502963	,,
2025-10-10 16:33:14,转账红包,苏?(苏隆焕),147******78,转账,支出,50.00,余额宝,交易成功,20251010200040011100270089408420	,	,,
2025-10-10 16:27:07,亲友代付,小呆(**燕),/,亲情卡,支出,11.60,余额宝,交易成功,2025101004200137001068123146	,2025101022001461371421844960	,,
2025-10-10 16:18:04,转账红包,蠢(张玮倩),zha***@sina.cn,转账,支出,5000.00,余额宝,交易成功,20251010200040011100270089378829	,	,,
2025-10-10 15:49:38,亲友代付,小呆(**燕),/,亲情卡,支出,11.20,余额宝,交易成功,2025101004200137001068213537	,2025101022001461371422126387	,,
2025-10-10 15:48:44,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏国证自由现金流ETF联接A-卖出至余额宝,不计收支,824.39,余额宝,交易成功,20250930001080012404270014994393	,	,,
2025-10-10 15:48:37,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏中证AH经济蓝筹股票指数A-卖出至余额宝,不计收支,839.13,余额宝,交易成功,20251009001080012404270031473618	,	,,
2025-10-10 15:44:22,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华泰柏瑞科创50联接A-卖出至余额宝,不计收支,1133.35,余额宝,交易成功,20250930001080012404270014838150	,	,,
2025-10-10 15:39:00,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时中债7-10年政策性金融债指数A-卖出至余额宝,不计收支,5325.57,余额宝,交易成功,20250930001080012404270014488183	,	,,
2025-10-10 15:34:41,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中金中证500指数增强A-卖出至余额宝,不计收支,803.10,余额宝,交易成功,20250930001080012404270014960506	,	,,
2025-10-10 15:34:07,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华泰保兴安悦债券A-卖出至余额宝,不计收支,5188.21,余额宝,交易成功,20250930001080012404270014862115	,	,,
2025-10-10 11:13:22,信用借还,花呗,/,花呗主动还款-2025年11月账单,不计收支,1000.00,余额宝,还款成功,2025101029020999270133486404	,	,,
2025-10-10 09:37:54,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20251010001080012204270033509733	,	,,
2025-10-10 09:36:32,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20251010001080012204270033489894	,	,,
2025-10-10 04:30:33,投资理财,万家日日薪货币A类,/,余额宝-2025.10.09-收益发放,不计收支,0.01,余额宝,交易成功,20251010381132296271	,	,,
2025-10-09 18:23:22,亲友代付,小呆(**燕),/,亲情卡,支出,50.00,余额宝,交易成功,2025100904200137001067884339	,2025100922001461371421997990	,,
2025-10-09 18:13:54,亲友代付,小呆(**燕),/,亲情卡,支出,7.20,余额宝,交易成功,2025100904200137001067843071	,2025100922001461371421988150	,,
2025-10-09 17:59:05,亲友代付,小呆(**燕),/,亲情卡,支出,10.50,余额宝,交易成功,2025100904200137001067788735	,2025100922001461371426167264	,,
2025-10-09 16:46:16,转账红包,蠢(张玮倩),zha***@sina.cn,转账,支出,5000.00,余额宝,交易成功,20251009200040011100270088930697	,	,,
2025-10-09 15:29:18,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-南方纳斯达克100指数(QDII)C-卖出至余额宝,不计收支,6036.30,余额宝,交易成功,20250925001080012404270003168081	,	,,
2025-10-09 11:57:57,亲友代付,小呆(**燕),/,亲情卡,支出,10.00,余额宝,交易成功,2025100904200137001067685456	,2025100922001461371421847504	,,
2025-10-09 11:34:16,亲友代付,小呆,198******33,代付,支出,1827.00,花呗,代付成功,2025100904200337371067730984	,2025100904200337371067730984	,,
2025-10-09 10:20:17,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入退款,不计收支,100.00,余额宝,退款成功,20251009001080100004270069581871	,	,,
2025-10-09 10:19:57,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入退款,不计收支,100.00,余额宝,退款成功,20251009001080100004270069584422	,	,,
2025-10-09 10:13:02,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,退款成功,20251009001080012204270030704429	,	,,
2025-10-09 10:11:28,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,退款成功,20251009001080012204270030692992	,	,,
2025-10-09 09:56:40,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时标普500ETF联接(QDII)A-买入退款,不计收支,100.00,余额宝,退款成功,20251009001080100004270069580342	,	,,
2025-10-09 09:52:16,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时标普500ETF联接(QDII)A-买入,不计收支,100.00,余额宝,退款成功,20251009001080012204270030632849	,	,,
2025-10-09 08:33:44,转账红包,耿杰(*杰),182******79,转账,支出,52.00,余额宝,交易成功,20251009200040011100270088744352	,	,,
2025-10-08 20:58:06,亲友代付,小呆(**燕),/,亲情卡,支出,25.10,余额宝,交易成功,2025100804200137001067605636	,2025100823001461371417362262	,,
2025-10-08 19:30:55,亲友代付,小呆(**燕),/,亲情卡,支出,7.00,余额宝,交易成功,2025100804200137001067374545	,2025100822001461371417376802	,,
2025-10-08 17:54:44,亲友代付,小呆(**燕),/,亲情卡,支出,24.86,余额宝,交易成功,2025100804200137001067358731	,2025100823001461371415481474	,,
2025-10-08 17:22:48,转账红包,耿杰(*杰),182******79,转账,支出,200.00,余额宝,交易成功,20251008200040011100270088508846	,	,,
2025-10-08 15:30:10,转账红包,苏?(苏隆焕),147******78,转账,支出,50.00,余额宝,交易成功,20251008200040011100270088464135	,	,,
2025-10-08 12:32:50,退款,支付宝红包,/,退款-发口令红包,不计收支,12.00,余额宝,退款成功,20251008300002005173271208950426	,202510070206302148952380270007569223	,,
2025-10-08 10:23:36,信用借还,花呗,/,花呗主动还款-2025年10月账单,不计收支,9383.39,余额宝,还款成功,2025100829020999270129396003	,	,,
2025-10-08 10:19:43,投资理财,余额宝,acc***@wjasset.com,转账收款到余额宝,不计收支,10000.00,账户余额,交易成功,20251008019130125000270064441838	,20251008200040011100050089789577	,,
2025-10-08 10:19:38,转账红包,蠢,zha***@sina.cn,转账,收入,10000.00,账户余额,交易成功,20251008200040011100050089789577	,	,,
2025-10-08 09:48:38,信用借还,花呗,/,花呗主动还款-2025年10月账单,不计收支,14263.80,余额宝,还款成功,2025100829020999270129493542	,	,,
2025-10-08 09:47:00,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,10000.00,,交易关闭,20251008019130100010270064315861	,LC2025100809470020880320928732718263	,,
2025-10-08 01:21:40,投资理财,余额宝,acc***@wjasset.com,余额宝-自动转入,不计收支,0.13,账户余额,交易成功,20251008019130101000270064294617	,20251008009130501000270000825102	,,
2025-10-07 21:19:13,亲友代付,小呆(**燕),/,亲情卡,支出,5.87,余额宝,交易成功,2025100704200137001067283662	,2025100722001461371409747484	,,
2025-10-07 21:14:19,亲友代付,小呆(**燕),/,亲情卡,支出,3.09,余额宝,交易成功,2025100704200137001067167453	,2025100722001461371414351962	,,
2025-10-07 21:09:41,亲友代付,小呆(**燕),/,亲情卡,支出,3.68,余额宝,交易成功,2025100704200137001067221876	,2025100722001461371413317677	,,
2025-10-07 19:47:34,亲友代付,小呆(**燕),/,亲情卡,支出,9.70,余额宝,交易成功,2025100704200137001067148922	,2025100722001461371415422355	,,
2025-10-07 19:25:12,亲友代付,小呆(**燕),/,亲情卡,支出,10.90,余额宝,交易成功,2025100704200137001067216167	,2025100722001461371410635167	,,
2025-10-07 19:24:30,亲友代付,小呆(**燕),/,亲情卡,支出,25.00,余额宝,交易成功,2025100704200137001067227748	,2025100722001461371402724465	,,
2025-10-07 19:05:08,亲友代付,小呆(**燕),/,亲情卡,支出,5.20,余额宝,交易成功,2025100704200137001067137128	,2025100722001461371410122965	,,
2025-10-07 18:53:50,转账红包,淘宝（中国）软件有限公司,/,淘宝签到提现,收入,0.13,,交易成功,20251007020070011560270063778225	,FP301_7428151240780275	,,
2025-10-07 15:56:09,亲友代付,小呆(**燕),/,亲情卡,支出,13.00,余额宝,交易成功,2025100704200137001067153101	,2025100722001161371409730049	,,
2025-10-07 14:18:51,亲友代付,小呆(**燕),/,亲情卡,支出,3.40,余额宝,交易成功,2025100704200137001067148465	,2025100722001461371406865201	,,
2025-10-07 12:26:59,转账红包,支付宝红包,/,发口令红包,支出,30.00,余额宝,交易成功,20251007200040031100270038082265	,202510070206302148952380270007569223	,,
2025-10-07 12:26:55,转账红包,支付宝红包,/,发口令红包,不计收支,30.00,,交易关闭,20251007200040031100270038062538	,202510070206302165814513270007570934	,,
2025-10-07 12:26:23,转账红包,支付宝红包,/,发口令红包,不计收支,30.00,,交易关闭,20251007200040031100270038069573	,202510070206302139341580270007572268	,,
2025-10-07 12:24:44,转账红包,耿杰(*杰),182******79,转账,支出,52.00,余额宝,交易成功,20251007200040011100270087928044	,	,,
2025-10-07 12:23:44,亲友代付,小呆(**燕),/,亲情卡,支出,0.01,余额宝,交易成功,2025100704200137001067091982	,2025100722001461371405134193	,,
2025-10-07 12:14:50,保险,中国人寿保险股份有限公司,/,保险承保-中国人寿五年领·年金(升级版)|25050651280359110197|期数|202510|续期交易付款,支出,3200.00,余额宝,交易成功,20251007102553010573270042904823	,202510071100300701970080541693	,,
2025-10-07 09:31:47,亲友代付,小呆(**燕),/,亲情卡,支出,22.00,余额宝,交易成功,2025100704200137001066948596	,2025100722001461371403104973	,,
2025-10-07 06:58:09,投资理财,余额宝,acc***@wjasset.com,余额宝-自动转入,不计收支,3250.00,账户余额,交易成功,20251007019130101000270063747736	,20251007009130501000270000154190	,,
2025-10-07 05:16:08,转账红包,支付宝小荷包(01的小荷包),/,支付宝小荷包-转出到余额,收入,3250.00,账户余额,交易成功,20251007020070011510270057465275	,2088720443503112|241544c4-ee60-22db-ed4f-80ba20874f79	,,
2025-10-07 05:14:54,转账红包,支付宝小荷包(01的小荷包),/,支付宝小荷包-转入,支出,3250.00,余额宝,交易成功,20251007020070011510270057425922	,2088720443503112|a990aa0f-1892-a504-7340-668854cfbf07	,,
2025-10-06 17:27:36,美容美发,天猫国际欧洲直购,tmg***@service.aliyun.com,香港直邮Hermes爱马仕花园系列屋顶花园女士淡香清新EDT50ml正品,支出,327.75,花呗,交易成功,2025100622001173271424747243	,T2700P4790543006706838348	,,
2025-10-06 17:05:54,亲友代付,小呆(**燕),/,亲情卡,支出,89.70,余额宝,交易成功,2025100604200137001066834970	,2025100623001461371402812531	,,
2025-10-06 13:03:50,日用百货,Frank,133******87,收钱码收款,支出,128.00,花呗,交易成功,2025100622001473271424337628	,47597270297032092873271	,,
2025-10-06 11:01:15,亲友代付,小呆(**燕),/,亲情卡,支出,15.00,余额宝,交易成功,2025100604200137001066747762	,2025100622001461371456758908	,,
2025-10-06 10:59:23,亲友代付,小呆(**燕),/,亲情卡,支出,28.00,余额宝,交易成功,2025100604200137001066799299	,2025100622001461371458871120	,,
2025-10-06 10:27:53,转账红包,耿杰(*杰),182******79,转账,支出,52.00,余额宝,交易成功,20251006200040011100270087514289	,	,,
2025-10-06 00:58:52,投资理财,余额宝,acc***@wjasset.com,余额宝-自动转入,不计收支,0.10,账户余额,交易成功,20251006019130101000270062718203	,20251006009130501000270099769942	,,
2025-10-05 17:58:09,转账红包,淘宝（中国）软件有限公司,/,淘宝签到提现,收入,0.10,,交易成功,20251005020070011560270048564927	,FP301_7419324643780275	,,
2025-10-05 11:47:53,亲友代付,小呆(**燕),/,亲情卡,支出,7.67,余额宝,交易成功,2025100504200137001066562827	,2025100522001161371451504138	,,
2025-10-05 11:45:39,退款,小呆,198******33,退款-代付,不计收支,630.30,花呗,退款成功,2025100404200337371066334571_20251005300002004861371234310831	,2025100404200337371066334571	,,
2025-10-05 11:44:30,亲友代付,小呆,198******33,代付,支出,893.30,余额宝&余额宝,代付成功,M202510056651068637	,M202510056651068637	,,
2025-10-05 10:03:58,退款,小呆(**燕),/,退款-亲情卡,不计收支,739.00,余额宝,退款成功,2025091604200137001059275224_20251005300002004161371231802305	,2025091622001161371438258836	,,
2025-10-05 05:23:54,服饰装扮,coach海外旗舰店,coa***@outlook.com,【活动价】COACH/蔻驰官方 奥莱款女士city 15单肩斜挎手提包托特包CW032,支出,1288.00,花呗分期(3期),交易成功,2025100522001173271415842254	,T2700P4787528366842838348	,,
2025-10-04 21:12:53,亲友代付,小呆(**燕),/,亲情卡,支出,169.00,余额宝,交易成功,2025100404200137001066282156	,2025100422001161371456163685	,,
2025-10-04 20:36:00,亲友代付,小呆,198******33,代付,支出,630.30,花呗,代付成功,2025100404200337371066334571	,2025100404200337371066334571	,,
2025-10-04 17:20:17,亲友代付,小呆(**燕),/,亲情卡,支出,5.00,余额宝,交易成功,2025100404200137001066243291	,2025100422001461371443449736	,,
2025-10-04 14:12:44,亲友代付,小呆(**燕),/,亲情卡,支出,71.00,余额宝,交易成功,2025100404200137001066218059	,2025100422001161371447432020	,,
2025-10-04 14:12:44,亲友代付,小呆(**燕),/,亲情卡,支出,68.75,余额宝,交易成功,2025100404200137001066218060	,2025100422001161371448998510	,,
2025-10-04 14:12:44,亲友代付,小呆(**燕),/,亲情卡,支出,70.40,余额宝,交易成功,2025100404200137001066218061	,2025100422001161371445058067	,,
2025-10-04 09:19:09,日用百货,浙江天猫技术有限公司,p-s***@service.taobao.com,88VIP生活卡年卡,支出,88.00,花呗,交易成功,2025100422001473271411040459	,11090600725100425166696834883	,,
2025-10-04 01:34:47,退款,小呆(**燕),/,退款-亲情卡,不计收支,0.01,余额宝,退款成功,2025100404200137001066105294_20251004300002000761371225585302	,2025100422001161371443992891	,,
2025-10-04 00:15:58,亲友代付,小呆(**燕),/,亲情卡,支出,0.01,余额宝,交易成功,2025100404200137001066105294	,2025100422001161371443992891	,,
2025-10-03 21:11:50,亲友代付,小呆(**燕),/,亲情卡,支出,6.90,余额宝,交易成功,2025100304200137001066124668	,2025100322001461371445582136	,,
2025-10-03 21:07:29,亲友代付,小呆(**燕),/,亲情卡,支出,158.00,余额宝,交易成功,2025100304200137001066120754	,2025100322001461371437549239	,,
2025-10-03 15:23:30,亲友代付,小呆(**燕),/,亲情卡,支出,15.80,余额宝,交易成功,2025100304200137001066072945	,2025100322001461371441095637	,,
2025-10-03 15:13:08,亲友代付,小呆(**燕),/,亲情卡,支出,26.00,余额宝,交易成功,2025100304200137001065993713	,2025100322001461371443642098	,,
2025-10-03 12:01:18,保险,中国人寿保险股份有限公司,/,保险承保-中国人寿五年领·年金(升级版)|25060252826201510314|期数|202510|续期交易付款,支出,3200.00,余额宝,交易成功,20251003102553010573270026353053	,202510031100300703140080796409	,,
2025-10-03 01:22:29,亲友代付,小呆(**燕),/,亲情卡,支出,7.69,余额宝,交易成功,2025100304200137001065744338	,2025100322001461371437528331	,,
2025-10-03 01:21:42,亲友代付,小呆(**燕),/,亲情卡,支出,23.80,余额宝,交易成功,2025100304200137001065789516	,2025100322001461371441528113	,,
2025-10-02 23:09:49,亲友代付,小呆(**燕),/,亲情卡,支出,36.00,余额宝,交易成功,2025100204200137001065684108	,2025100222001461371430877978	,,
2025-10-02 15:45:26,亲友代付,小呆(**燕),/,亲情卡,支出,0.10,余额宝,交易成功,2025100204200137001065601183	,2025100222001461371435184888	,,
2025-10-02 13:14:02,保险,中国人寿保险股份有限公司,/,保险承保-中国人寿五年领·年金(升级版)|25063054330714210011|期数|202510|续期交易付款,支出,3200.00,余额宝,交易成功,20251002102553010573270022419531	,202510021100300700110089188539	,,
2025-10-02 12:52:50,信用借还,花呗,/,主动还款-备用金还至多月账单,不计收支,6002.10,余额宝,还款成功,2025100229020999270122208423	,	,,
2025-10-02 11:44:49,投资理财,余额宝,acc***@wjasset.com,转账收款到余额宝,不计收支,30000.00,账户余额,交易成功,20251002019130125000270060154405	,20251002200040011100430059644443	,,
2025-10-02 11:44:40,转账红包,爱逛街的林子,364***@qq.com,转账,收入,30000.00,账户余额,交易成功,20251002200040011100430059644443	,	,,
2025-10-02 09:34:38,亲友代付,小呆(**燕),/,亲情卡,支出,40.02,余额宝,交易成功,2025100204200137001065568045	,2025100222001461371435503044	,,
2025-10-01 22:30:37,亲友代付,小呆(**燕),/,亲情卡,支出,48.20,余额宝,交易成功,2025100104200137001065450856	,2025100122001461371430887345	,,
2025-10-01 22:10:17,亲友代付,小呆(**燕),/,亲情卡,支出,94.00,余额宝,交易成功,2025100104200137001065536971	,2025100122001461371435205013	,,
2025-10-01 21:29:07,亲友代付,小呆(**燕),/,亲情卡,支出,7.00,余额宝,交易成功,2025100104200137001065376573	,2025100122001461371435091627	,,
2025-10-01 21:09:05,亲友代付,小呆(**燕),/,亲情卡,支出,10.00,余额宝,交易成功,2025100104200137001065459561	,2025100122001461371430897371	,,
2025-10-01 17:51:52,数码电器,前行者官方旗舰店,xyd***@sina.com,前行者机械键盘鼠标套装87键游戏电竞有线电脑无线女生办公专用 等多件,支出,209.00,花呗,交易成功,2025100122001173271459882336	,T200P4781194203165838348	,,
2025-10-01 17:49:12,母婴亲子,林俊杰,133******46,收钱码收款,支出,100.00,花呗,交易成功,2025100122001473271401843268	,47593121522032092873271	,,
2025-10-01 15:53:10,亲友代付,小呆(**燕),/,亲情卡,支出,65.40,余额宝,交易成功,2025100104200137001065429388	,2025100122001461371430912053	,,
2025-10-01 14:52:36,亲友代付,小呆(**燕),/,亲情卡,支出,4.50,余额宝,交易成功,2025100104200137001065382228	,2025100122001461371428156002	,,
2025-10-01 13:58:40,亲友代付,小呆(**燕),/,亲情卡,支出,8.63,余额宝,交易成功,2025100104200137001065231433	,2025100122001461371426001749	,,
2025-10-01 06:01:49,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,1000.00,中国银行储蓄卡(8477),交易成功,20251001019130100010270058976677	,LC2025100106014920880320928732712259	,,
2025-10-01 06:01:34,转账红包,蠢(张玮倩),zha***@sina.cn,转账,支出,5000.00,中国银行储蓄卡(8477),交易成功,20251001200040011100270085396559	,	,,
2025-10-01 06:01:20,信用借还,花呗,/,备用金提现至银行卡,不计收支,6000.00,中国银行(8477),放款成功,20251001102553010273270016023387	,202510010601193330012701000013593492_SUB	,,
2025-09-30 18:52:58,亲友代付,小呆(**燕),/,亲情卡,支出,5.20,余额宝,交易成功,2025093004200137001065033776	,2025093022001461371418212600	,,
2025-09-30 18:46:36,亲友代付,小呆(**燕),/,亲情卡,支出,0.01,余额宝,交易成功,2025093004200137001065065947	,2025093022001461371419355726	,,
2025-09-30 18:07:07,转账红包,蠢(张玮倩),zha***@sina.cn,转账,支出,5000.00,余额宝,交易成功,20250930200040011100270085117053	,	,,
2025-09-30 18:01:57,亲友代付,小呆(**燕),/,亲情卡,支出,7.00,余额宝,交易成功,2025093004200137001065144954	,2025093023001461371422848922	,,
2025-09-30 18:00:02,亲友代付,小呆(**燕),/,亲情卡,支出,13.99,余额宝,交易成功,2025093004200137001065094185	,2025093022001461371421840239	,,
2025-09-30 16:48:19,亲友代付,小呆(**燕),/,亲情卡,支出,35.97,余额宝,交易成功,2025093004200137001065129772	,2025093022001461371418077530	,,
2025-09-30 16:34:38,转账红包,lolol(贾韩松),247***@qq.com,转账,支出,94094.00,余额宝,交易成功,20250930200040011100270085156382	,	,,
2025-09-30 15:37:43,信用借还,花呗,/,主动还款-备用金还至多月账单,不计收支,4028.00,余额宝,还款成功,2025093029020999270120122534	,	,,
2025-09-30 15:36:55,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,0.01,中国银行储蓄卡(8477),交易成功,20250930019130100010270058587762	,LC2025093015365420880320928732714350	,,
2025-09-30 15:36:39,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,0.57,中国银行储蓄卡(6125),交易成功,20250930019130100010270058596423	,LC2025093015363920880320928732719245	,,
