strategy_id,behavior_family,indicator_stack,behavior_logic,anti_waste_status,evidence_level,promotion_tier,base_weight,dip_trigger,sell_trigger,trend_rule,risk_rule,public_samples,public_pass_rate,public_avg_total_gap,public_avg_annualized_gap,public_avg_drawdown_improvement,deep_samples,deep_pass_rate,deep_avg_total_gap,deep_avg_annualized_gap,deep_avg_drawdown_improvement,moomoo_samples,moomoo_pass_rate,moomoo_avg_total_gap,moomoo_avg_annualized_gap,moomoo_avg_drawdown_improvement,moomoo_avg_var_5,moomoo_avg_cvar_5,moomoo_avg_turnover,moomoo_avg_trades
bw92_rsi_35_none_ma_trend_full_atr_96,buy_dip+trend_participation+risk_overlay,RSI+MA+ATR,RSI oversold buy-upweight; no explicit sell trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,moomoo_batch100_real_validated,tier_1_real_data_promotion_candidate,0.92,rsi_35,none,ma_trend_full,atr_96,200.0,0.98,-0.0032422806997671,-0.0003335086779288,0.0100942167259558,1000.0,0.939,-0.0088646390609629,-2.1725621679134407e-05,0.0117883251139421,300.0,0.93,-0.0217192413858947,-0.0077862936823474,0.0091080811884249,-0.0243811918691239,-0.0373365419810089,3.5065797964913235,273.9166666666667
bw92_boll_or_rsi_boll_upper_trim_macd_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; MACD trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,macd_trend_full,ma60_break_90,200.0,0.93,-0.0047727238536568,0.0016992983327087,0.0288410867352646,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_none_none,buy_dip+sell_strength_or_weakness,BOLL,BOLL lower-band buy-upweight; BOLL upper-band trim; no trend participation override; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,none,none,200.0,0.925,-0.0099204935571374,-0.0002581915562888,0.0261797151598706,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+ATR,BOLL lower-band buy-upweight; BOLL upper-band trim; no trend participation override; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,none,atr_96,200.0,0.925,-0.0099152884763488,-0.0002677501825309,0.0262764173726831,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA,BOLL lower-band buy-upweight; BOLL upper-band trim; strong trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,strong_trend_full,ma60_break_90,200.0,0.925,-0.0057307643891941,0.0015395535173834,0.0308086951680856,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_macd_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+MACD,BOLL lower-band buy-upweight; BOLL upper-band trim; MACD trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,macd_trend_full,ma60_break_90,200.0,0.925,-0.0031401677506212,0.0026203474702177,0.0297000404096966,,,,,,,,,,,,,,
bw92_rsi_35_rsi_high_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+ATR,RSI oversold buy-upweight; RSI high trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,rsi_high_trim,strong_trend_full,atr_96,200.0,0.925,-0.0055801762011229,-0.0001803199098927,0.0151687494465314,,,,,,,,,,,,,,
bw92_rsi_35_rsi_high_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD+Drawdown,RSI oversold buy-upweight; RSI high trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,rsi_high_trim,macd_trend_full,drawdown_90,200.0,0.925,-0.0083827038105706,-0.0009824678928309,0.020572846507058,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA,RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,strong_trend_full,ma60_break_90,200.0,0.925,-0.007285783632955,0.0006787798647242,0.0300382869311931,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD+Drawdown,RSI oversold buy-upweight; BOLL upper-band trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,macd_trend_full,drawdown_90,200.0,0.925,-0.0103191222104382,-0.0010371153643473,0.0247514295079929,,,,,,,,,,,,,,
bw92_boll_or_rsi_rsi_high_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD+Drawdown,BOLL lower-band or RSI oversold buy-upweight; RSI high trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,rsi_high_trim,macd_trend_full,drawdown_90,200.0,0.925,-0.0086143799119991,-0.0011130162397051,0.0204220208621667,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,strong_trend_full,ma60_break_90,200.0,0.925,-0.0074471119960722,0.0005950258696276,0.0299527115917534,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL,BOLL lower-band buy-upweight; BOLL upper-band trim; strong trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,strong_trend_full,none,200.0,0.92,-0.0103203243600181,-0.0010444746364137,0.0247212438388026,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+Drawdown,BOLL lower-band buy-upweight; BOLL upper-band trim; MA trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,ma_trend_full,drawdown_90,200.0,0.92,-0.0117127875926273,-0.0018670226021966,0.0247068980629116,,,,,,,,,,,,,,
bw92_rsi_35_rsi_high_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+Drawdown,RSI oversold buy-upweight; RSI high trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,rsi_high_trim,strong_trend_full,drawdown_90,200.0,0.92,-0.0066587521781122,0.0001192636676289,0.0230252288734963,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD+Drawdown,RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,macd_trend_full,drawdown_90,200.0,0.92,-0.0024628687308828,0.0022986679336975,0.0354755053187258,,,,,,,,,,,,,,
bw92_boll_or_rsi_rsi_high_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+Drawdown,BOLL lower-band or RSI oversold buy-upweight; RSI high trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,rsi_high_trim,strong_trend_full,drawdown_90,200.0,0.92,-0.0069456135962884,-4.087039542096605e-05,0.0228641873758024,,,,,,,,,,,,,,
bw92_boll_or_rsi_rsi_high_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; RSI high trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,rsi_high_trim,ma_trend_full,none,200.0,0.92,-0.0059484125114159,-0.0011536874688907,0.009566726453292,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+MACD+Drawdown,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,macd_trend_full,drawdown_90,200.0,0.92,-0.0105472400191972,-0.0011673463978722,0.0246218984590591,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+Drawdown,BOLL lower-band buy-upweight; BOLL upper-band trim; no trend participation override; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,none,drawdown_90,200.0,0.915,-0.0097128254480628,0.0002331344249595,0.0303598575573787,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+ATR,BOLL lower-band buy-upweight; BOLL upper-band trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,strong_trend_full,atr_96,200.0,0.915,-0.0102536643018886,-0.0010263394865758,0.0248380096109445,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+Drawdown,BOLL lower-band buy-upweight; BOLL upper-band trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,strong_trend_full,drawdown_90,200.0,0.915,-0.0099084322821859,-0.0003778156776172,0.0290436985168787,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+MACD+Drawdown,BOLL lower-band buy-upweight; BOLL upper-band trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,macd_trend_full,drawdown_90,200.0,0.915,-0.0096402935314255,-0.000475420292594,0.0264522613393339,,,,,,,,,,,,,,
bw92_rsi_35_rsi_high_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI+MA,RSI oversold buy-upweight; RSI high trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,rsi_high_trim,ma_trend_full,none,200.0,0.915,-0.0057407299590612,-0.0009787614785328,0.009927195541807,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_macd_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD+ATR,RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,macd_trend_full,atr_96,200.0,0.915,-0.0029511575715364,0.0017634425047615,0.0334561487154916,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_macd_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD,RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,macd_trend_full,ma60_break_90,200.0,0.915,-0.0023589639201895,0.0022567577700841,0.0353073313954825,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+MA,BOLL lower-band buy-upweight; BOLL upper-band trim; no trend participation override; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,none,ma60_break_90,200.0,0.91,-0.0051335922116608,0.0024068897181672,0.0322685709009167,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI,RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,strong_trend_full,none,200.0,0.91,-0.0101940767860778,-0.0015577469418547,0.0191981180871223,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,RSI+Drawdown,RSI oversold buy-upweight; weak-trend trim; no trend participation override; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,none,drawdown_90,200.0,0.91,-0.0011086061642982,0.0039076786636017,0.0417590608775164,,,,,,,,,,,,,,
bw92_boll_or_rsi_rsi_high_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+ATR,BOLL lower-band or RSI oversold buy-upweight; RSI high trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,rsi_high_trim,ma_trend_full,atr_96,200.0,0.91,-0.0072405601336195,-0.0016430898894622,0.0100840733129783,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+RSI,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,strong_trend_full,none,200.0,0.91,-0.010613728495492,-0.0018333617076115,0.0187657386807329,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+ATR,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,strong_trend_full,atr_96,200.0,0.91,-0.0113749359357966,-0.0021470286843776,0.0190743883115265,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+Drawdown,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; no trend participation override; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,none,drawdown_90,200.0,0.91,-0.001411755797494,0.0036969093814774,0.0413377859207356,,,,,,,,,,,,,,
bw92_boll_lower_boll_upper_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,BOLL+MA,BOLL lower-band buy-upweight; BOLL upper-band trim; MA trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,boll_upper_trim,ma_trend_full,none,200.0,0.905,-0.0130808173089928,-0.0032141940255431,0.0185872307103089,,,,,,,,,,,,,,
bw92_rsi_35_rsi_high_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+ATR,RSI oversold buy-upweight; RSI high trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,rsi_high_trim,ma_trend_full,atr_96,200.0,0.905,-0.0071254331113293,-0.0015223219894054,0.0103686574877523,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+ATR,RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,none,atr_96,200.0,0.905,-0.0107511769597964,-0.0011832903748685,0.0209044928080316,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+MA,RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,none,ma60_break_90,200.0,0.905,-0.006704715785988,0.0015406110676597,0.0315355555890494,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+Drawdown,RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,strong_trend_full,drawdown_90,200.0,0.905,-0.0109663815736977,-0.0011118701856992,0.0270902097629319,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA,RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,ma_trend_full,ma60_break_90,200.0,0.905,-0.010051792782559,-0.001154573462095,0.0259666071396886,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+Drawdown,RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,ma_trend_full,drawdown_90,200.0,0.905,-0.0125767115513284,-0.0023507341709055,0.0233516903154955,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_macd_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI+MA+MACD,RSI oversold buy-upweight; weak-trend trim; MACD trend full participation; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,macd_trend_full,none,200.0,0.905,-0.0024662931565727,0.0018833637429494,0.0332738832530272,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_none_none,buy_dip+sell_strength_or_weakness,BOLL+RSI,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,none,none,200.0,0.905,-0.0102565475044339,-0.001060184665462,0.0202152125575329,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,none,ma60_break_90,200.0,0.905,-0.0068620533397711,0.001457583163858,0.0314006688746086,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,ma_trend_full,ma60_break_90,200.0,0.905,-0.0100886569243339,-0.0011842445340183,0.0258815557048225,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_macd_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+MACD,BOLL lower-band buy-upweight; weak-trend trim; MACD trend full participation; MA60 break risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,macd_trend_full,ma60_break_90,200.0,0.9,-0.0025255094542819,0.0025017168788549,0.0386846955921601,,,,,,,,,,,,,,
bw92_boll_lower_weak_trend_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+MA+MACD+Drawdown,BOLL lower-band buy-upweight; weak-trend trim; MACD trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_lower,weak_trend_trim,macd_trend_full,drawdown_90,200.0,0.9,-0.0035673298286075,0.0021731589037893,0.039019224708298,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_none_none,buy_dip+sell_strength_or_weakness,BOLL+RSI,RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,none,none,200.0,0.9,-0.0098316176422502,-0.000781222010129,0.0207015903471774,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+Drawdown,RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,none,drawdown_90,200.0,0.9,-0.0107974259476794,-0.0005076274684331,0.0284351099099976,,,,,,,,,,,,,,
bw92_rsi_35_boll_upper_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+ATR,RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,boll_upper_trim,strong_trend_full,atr_96,200.0,0.9,-0.0110613049927272,-0.0019333301860543,0.0194185656257946,,,,,,,,,,,,,,
bw92_rsi_35_weak_trend_trim_none_none,buy_dip+sell_strength_or_weakness,RSI,RSI oversold buy-upweight; weak-trend trim; no trend participation override; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,rsi_35,weak_trend_trim,none,none,200.0,0.9,-0.0023073782565315,0.0031111714446623,0.039767091984277,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+ATR,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,none,atr_96,200.0,0.9,-0.0110696478908399,-0.0014002194394705,0.0205090570107181,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+Drawdown,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; no trend participation override; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,none,drawdown_90,200.0,0.9,-0.0110843482300151,-0.0006696672983213,0.0282254292506096,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+Drawdown,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; strong trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,strong_trend_full,drawdown_90,200.0,0.9,-0.0112484002105288,-0.0012711163963455,0.0269289058787774,,,,,,,,,,,,,,
bw92_boll_or_rsi_boll_upper_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,BOLL+RSI+MA+Drawdown,BOLL lower-band or RSI oversold buy-upweight; BOLL upper-band trim; MA trend full participation; drawdown risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,boll_upper_trim,ma_trend_full,drawdown_90,200.0,0.9,-0.012731014100667,-0.0024504092813386,0.0231936629755522,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_none_none,buy_dip+sell_strength_or_weakness,BOLL+RSI,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; no trend participation override; no risk overlay,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,none,none,200.0,0.9,-0.0027136214833934,0.0028560748436255,0.0393132695635069,,,,,,,,,,,,,,
bw92_boll_or_rsi_weak_trend_trim_none_atr_96,buy_dip+sell_strength_or_weakness+risk_overlay,BOLL+RSI+ATR,BOLL lower-band or RSI oversold buy-upweight; weak-trend trim; no trend participation override; ATR risk throttle,meaningful_behavior_with_evidence,public_200x200_full_validated,tier_4_public_pool_needs_deep_validation,0.92,boll_or_rsi,weak_trend_trim,none,atr_96,200.0,0.9,-0.002714641853272,0.0028858523691832,0.0394392433073902,,,,,,,,,,,,,,
